	mouseSampleTag5	mouseSampleTag6	mouseSampleTag7	mouseSampleTag8	mouseSampleTag9	TagIDs
Aoki_470848	-0.20669934673771	1.77212410033755	-0.521808251199946	-0.521808251199946	-0.521808251199946	mouseSampleTag6
Aoki_494549	-0.229858595819719	1.7751570579174	-0.515099487365894	-0.515099487365894	-0.515099487365894	mouseSampleTag6
Aoki_787447	-0.229878733360951	1.77515956584278	-0.515093610827276	-0.515093610827276	-0.515093610827276	mouseSampleTag6
Aoki_598640	-0.2295079554297	1.77511335315924	-0.51520179924318	-0.51520179924318	-0.51520179924318	mouseSampleTag6
Aoki_210872	-0.229266170659197	1.77508317671446	-0.515272335351756	-0.515272335351756	-0.515272335351756	mouseSampleTag6
Aoki_395814	-0.22932475704531	1.7750904916865	-0.515255244880398	-0.515255244880398	-0.515255244880398	mouseSampleTag6
Aoki_814285	-0.229349601465324	1.77509359313307	-0.51524799722258	-0.51524799722258	-0.51524799722258	mouseSampleTag6
Aoki_519576	-0.229096076030526	1.77506192826788	-0.515321950745785	-0.515321950745785	-0.515321950745785	mouseSampleTag6
Aoki_597859	-0.229133188634976	1.77506656579287	-0.515311125719298	-0.515311125719298	-0.515311125719298	mouseSampleTag6
Aoki_30330	-0.228943783737089	1.7750428900916	-0.515366368784837	-0.515366368784837	-0.515366368784837	mouseSampleTag6
Aoki_491481	-0.228743170696757	1.7750177916611	-0.515424873654782	-0.515424873654782	-0.515424873654782	mouseSampleTag6
Aoki_374727	-0.233233977135322	1.77557428396675	-0.514113435610475	-0.514113435610475	-0.514113435610475	mouseSampleTag6
Aoki_168787	-0.234336300957984	1.77570917025296	-0.513790956431659	-0.513790956431659	-0.513790956431659	mouseSampleTag6
Aoki_729168	-0.23396240079558	1.77566349345269	-0.513900364219035	-0.513900364219035	-0.513900364219035	mouseSampleTag6
Aoki_322971	-0.233687349895832	1.77562984281067	-0.513980830971613	-0.513980830971613	-0.513980830971613	mouseSampleTag6
Aoki_676780	-0.233816838792232	1.77564569014764	-0.513942950451803	-0.513942950451803	-0.513942950451803	mouseSampleTag6
Aoki_395759	-0.230935375320997	1.77529084409218	-0.514785156257061	-0.514785156257061	-0.514785156257061	mouseSampleTag6
Aoki_506598	-0.230867842275703	1.77528247225699	-0.514804876660428	-0.514804876660428	-0.514804876660428	mouseSampleTag6
Aoki_5442	-0.231549872009824	1.77536690477134	-0.514605677587173	-0.514605677587173	-0.514605677587173	mouseSampleTag6
Aoki_413636	-0.232047043293575	1.77542828982634	-0.514460415510923	-0.514460415510923	-0.514460415510923	mouseSampleTag6
Aoki_37114	-0.232178294934839	1.77544447238896	-0.514422059151375	-0.514422059151375	-0.514422059151375	mouseSampleTag6
Aoki_76482	-0.232209320260934	1.77544829623319	-0.514412991990751	-0.514412991990751	-0.514412991990751	mouseSampleTag6
Aoki_138511	-0.242570334653668	1.77669536714631	-0.51137501083088	-0.51137501083088	-0.51137501083088	mouseSampleTag6
Aoki_702718	-0.241330219306348	1.77654924930938	-0.511739676667678	-0.511739676667678	-0.511739676667678	mouseSampleTag6
Aoki_59204	-0.239815425293443	1.77636960627422	-0.512184726993592	-0.512184726993592	-0.512184726993592	mouseSampleTag6
Aoki_657801	-0.240045242070263	1.77639694292931	-0.512117233619683	-0.512117233619683	-0.512117233619683	mouseSampleTag6
Aoki_716226	-0.240221648007974	1.77641790644746	-0.512065419479828	-0.512065419479828	-0.512065419479828	mouseSampleTag6
Aoki_510764	-0.239428993575221	1.7763235740818	-0.512298193502192	-0.512298193502192	-0.512298193502192	mouseSampleTag6
Aoki_719549	-0.23882681252794	1.77625167604025	-0.512474954504103	-0.512474954504103	-0.512474954504103	mouseSampleTag6
Aoki_705484	-0.237596479938385	1.7761041523579	-0.512835890806506	-0.512835890806506	-0.512835890806506	mouseSampleTag6
Aoki_884273	-0.237490844468172	1.77609144685076	-0.512866867460864	-0.512866867460864	-0.512866867460864	mouseSampleTag6
Aoki_383296	-0.237008542740976	1.77603335827916	-0.513008271846061	-0.513008271846061	-0.513008271846061	mouseSampleTag6
Aoki_51749	-0.236819351686498	1.77601053674142	-0.513063728351639	-0.513063728351639	-0.513063728351639	mouseSampleTag6
Aoki_618744	-0.236852982900931	1.7760145950258	-0.51305387070829	-0.51305387070829	-0.51305387070829	mouseSampleTag6
Aoki_772824	-0.236869624936873	1.7760166029906	-0.513048992684577	-0.513048992684577	-0.513048992684577	mouseSampleTag6
Aoki_312313	-0.234930593936886	1.77578161110306	-0.513617005722058	-0.513617005722058	-0.513617005722058	mouseSampleTag6
Aoki_658482	-0.235178477342584	1.77581176865526	-0.513544430437558	-0.513544430437558	-0.513544430437558	mouseSampleTag6
Aoki_636072	-0.236390878023847	1.7759587777276	-0.513189299901251	-0.513189299901251	-0.513189299901251	mouseSampleTag6
Aoki_538623	-0.235664218317785	1.77587076501647	-0.513402182232894	-0.513402182232894	-0.513402182232894	mouseSampleTag6
Aoki_182201	-0.235892638459538	1.77589846278784	-0.513335274776102	-0.513335274776102	-0.513335274776102	mouseSampleTag6
Aoki_591230	-0.236086472900351	1.77592194402486	-0.513278490374838	-0.513278490374838	-0.513278490374838	mouseSampleTag6
Aoki_866490	-0.235996864638645	1.77591109141365	-0.513304742258336	-0.513304742258336	-0.513304742258336	mouseSampleTag6
Aoki_736721	-0.243740749114369	1.7768324873143	-0.511030579399978	-0.511030579399978	-0.511030579399978	mouseSampleTag6
Aoki_200071	-0.243970620751841	1.7768593283875	-0.510962902545218	-0.510962902545218	-0.510962902545218	mouseSampleTag6
Aoki_275859	-0.244178273974831	1.77688354982653	-0.510901758617233	-0.510901758617233	-0.510901758617233	mouseSampleTag6
Aoki_171718	-0.244473928603908	1.77691799465044	-0.510814688682179	-0.510814688682179	-0.510814688682179	mouseSampleTag6
Aoki_173986	-0.244447795823473	1.77691495204866	-0.510822385408394	-0.510822385408394	-0.510822385408394	mouseSampleTag6
Aoki_399474	-0.244671809100724	1.77694102124931	-0.51075640404953	-0.51075640404953	-0.51075640404953	mouseSampleTag6
Aoki_544985	-0.244734973097944	1.77694836681229	-0.510737797904782	-0.510737797904782	-0.510737797904782	mouseSampleTag6
Aoki_147943	-0.247591641489374	1.77727825606045	-0.50989553819036	-0.50989553819036	-0.50989553819036	mouseSampleTag6
Aoki_460572	-0.247939539908524	1.77731812097403	-0.509792860355167	-0.509792860355167	-0.509792860355167	mouseSampleTag6
Aoki_835485	-0.248120742692966	1.77733885788945	-0.509739371732163	-0.509739371732163	-0.509739371732163	mouseSampleTag6
Aoki_79755	-0.245981468779749	1.77709287162405	-0.510370467614767	-0.510370467614767	-0.510370467614767	mouseSampleTag6
Aoki_469886	-0.246918184069853	1.77720089443083	-0.510094236786992	-0.510094236786992	-0.510094236786992	mouseSampleTag6
Aoki_670899	-0.246776694908733	1.77718460911929	-0.510135971403519	-0.510135971403519	-0.510135971403519	mouseSampleTag6
Aoki_600079	-0.257602672973041	1.77839842464416	-0.506931917223707	-0.506931917223707	-0.506931917223707	mouseSampleTag6
Aoki_847416	-0.257501102695308	1.7783873404589	-0.50696207925453	-0.50696207925453	-0.50696207925453	mouseSampleTag6
Aoki_696165	-0.258451875812912	1.77849087115214	-0.506679665113075	-0.506679665113075	-0.506679665113075	mouseSampleTag6
Aoki_482550	-0.257974529852612	1.77843895556294	-0.506821475236774	-0.506821475236774	-0.506821475236774	mouseSampleTag6
Aoki_618347	-0.258025654650253	1.77844452192258	-0.506806289090775	-0.506806289090775	-0.506806289090775	mouseSampleTag6
Aoki_247669	-0.259083231732481	1.77855934115283	-0.50649203647345	-0.50649203647345	-0.50649203647345	mouseSampleTag6
Aoki_290219	-0.259291482179072	1.77858187688581	-0.506430131568914	-0.506430131568914	-0.506430131568914	mouseSampleTag6
Aoki_298294	-0.259256186591901	1.77857805909447	-0.506440624167523	-0.506440624167523	-0.506440624167523	mouseSampleTag6
Aoki_232441	-0.260391261546188	1.77870048709271	-0.506103075182173	-0.506103075182173	-0.506103075182173	mouseSampleTag6
Aoki_608249	-0.259949485237392	1.77865292314685	-0.506234479303151	-0.506234479303151	-0.506234479303151	mouseSampleTag6
Aoki_609137	-0.260157520081672	1.778675334854	-0.506172604924109	-0.506172604924109	-0.506172604924109	mouseSampleTag6
Aoki_90833	-0.255975116124834	1.77822011871905	-0.507415000864739	-0.507415000864739	-0.507415000864739	mouseSampleTag6
Aoki_552167	-0.256261396146433	1.77825158914947	-0.507330064334345	-0.507330064334345	-0.507330064334345	mouseSampleTag6
Aoki_371	-0.255455057786641	1.77816283224683	-0.507569258153396	-0.507569258153396	-0.507569258153396	mouseSampleTag6
Aoki_659771	-0.255167537220747	1.77813109591178	-0.507654519563677	-0.507654519563677	-0.507654519563677	mouseSampleTag6
Aoki_96395	-0.253824547693078	1.77798224646539	-0.508052566257436	-0.508052566257436	-0.508052566257436	mouseSampleTag6
Aoki_703914	-0.253831769330473	1.77798304956309	-0.508050426744205	-0.508050426744205	-0.508050426744205	mouseSampleTag6
Aoki_813116	-0.254371034565594	1.77804293748173	-0.507890634305379	-0.507890634305379	-0.507890634305379	mouseSampleTag6
Aoki_464326	-0.254337327817791	1.77803919894529	-0.507900623709167	-0.507900623709167	-0.507900623709167	mouseSampleTag6
Aoki_610269	-0.254335048268394	1.77803894608939	-0.507901299273666	-0.507901299273666	-0.507901299273666	mouseSampleTag6
Aoki_580455	-0.254638632773563	1.77807259525975	-0.50781132082873	-0.50781132082873	-0.50781132082873	mouseSampleTag6
Aoki_715912	-0.254488343213015	1.77805594366148	-0.507855866816156	-0.507855866816156	-0.507855866816156	mouseSampleTag6
Aoki_441279	-0.252670726419465	1.77785355954578	-0.508394277708771	-0.508394277708771	-0.508394277708771	mouseSampleTag6
Aoki_463274	-0.252966732810325	1.7778866442909	-0.508306637160192	-0.508306637160192	-0.508306637160192	mouseSampleTag6
Aoki_449961	-0.252254058197301	1.77780690555286	-0.508517615785187	-0.508517615785187	-0.508517615785187	mouseSampleTag6
Aoki_865346	-0.251841119758279	1.77776057363239	-0.508639817958035	-0.508639817958035	-0.508639817958035	mouseSampleTag6
Aoki_332125	-0.250710555428627	1.77763323706061	-0.508974227210662	-0.508974227210662	-0.508974227210662	mouseSampleTag6
Aoki_690850	-0.250680640326452	1.77762985801337	-0.508983072562305	-0.508983072562305	-0.508983072562305	mouseSampleTag6
Aoki_489263	-0.250185932549282	1.77757390615635	-0.509129324535689	-0.509129324535689	-0.509129324535689	mouseSampleTag6
Aoki_304187	-0.250227412727653	1.77757860283981	-0.509117063370721	-0.509117063370721	-0.509117063370721	mouseSampleTag6
Aoki_329185	-0.250237773826614	1.77757977584805	-0.509114000673813	-0.509114000673813	-0.509114000673813	mouseSampleTag6
Aoki_35289	-0.249893957569729	1.77754081951303	-0.509215620647768	-0.509215620647768	-0.509215620647768	mouseSampleTag6
Aoki_189178	-0.249671123840609	1.77751553598759	-0.50928147071566	-0.50928147071566	-0.50928147071566	mouseSampleTag6
Aoki_269858	-0.31596148144095	1.78342748474698	-0.455136464426431	-0.506164769439802	-0.506164769439802	mouseSampleTag6
Aoki_361332	-0.319918743531289	1.78367005533027	-0.451550174593198	-0.50610056860289	-0.50610056860289	mouseSampleTag6
Aoki_374385	-0.321817036431438	1.7838222228299	-0.451505055633048	-0.505250065382709	-0.505250065382709	mouseSampleTag6
Aoki_829779	-0.32196107256293	1.78383367773126	-0.451501608373996	-0.505185498397167	-0.505185498397167	mouseSampleTag6
Aoki_91699	-0.324350469917149	1.78414656439325	-0.457353410457714	-0.501221342009193	-0.501221342009193	mouseSampleTag6
Aoki_261448	-0.322199884211243	1.78392698643739	-0.454824595733961	-0.503451253246092	-0.503451253246092	mouseSampleTag6
Aoki_119411	-0.33096668079884	1.78458877363256	-0.454375570937508	-0.499623260948108	-0.499623260948108	mouseSampleTag6
Aoki_269382	-0.327354310489976	1.78432177501624	-0.45456211678162	-0.501202673872323	-0.501202673872323	mouseSampleTag6
Aoki_450091	-0.328095395305155	1.78430959493485	-0.45135167720154	-0.502431261214078	-0.502431261214078	mouseSampleTag6
Aoki_147048	-0.353936205127746	1.78591067595684	-0.443312487601995	-0.494330991613551	-0.494330991613551	mouseSampleTag6
Aoki_756157	-0.355557663591843	1.78601143355876	-0.443392273946573	-0.493530748010174	-0.493530748010174	mouseSampleTag6
Aoki_265221	-0.353829941112147	1.78599193980407	-0.447485639577791	-0.492338179557066	-0.492338179557066	mouseSampleTag6
Aoki_808170	-0.351335312163045	1.78583806145073	-0.447473347699229	-0.493514700794229	-0.493514700794229	mouseSampleTag6
Aoki_781716	-0.348178024758614	1.78563761019386	-0.447456351105373	-0.495001617164938	-0.495001617164938	mouseSampleTag6
Aoki_815517	-0.347767085557498	1.78561105248749	-0.447454020699737	-0.495194973115129	-0.495194973115129	mouseSampleTag6
Aoki_605789	-0.345283688325883	1.785448266897	-0.447439358571109	-0.496362610000006	-0.496362610000006	mouseSampleTag6
Aoki_553760	-0.344069472254015	1.78536724500097	-0.447431828311316	-0.496932972217821	-0.496932972217821	mouseSampleTag6
Aoki_690742	-0.343004119611326	1.78529538306922	-0.447425025865077	-0.497433118796406	-0.497433118796406	mouseSampleTag6
Aoki_261496	-0.340134241389183	1.78509820519004	-0.447405793134777	-0.498779085333042	-0.498779085333042	mouseSampleTag6
Aoki_234401	-0.338132531523647	1.78495757463455	-0.447391594980156	-0.499716724065375	-0.499716724065375	mouseSampleTag6
Aoki_773875	-0.337263834382683	1.78489575173058	-0.447385233088416	-0.50012334212974	-0.50012334212974	mouseSampleTag6
Aoki_590617	-0.331331380027085	1.78446074635118	-0.447338550683249	-0.502895407820424	-0.502895407820424	mouseSampleTag6
Aoki_791925	-0.328860818809792	1.78413279220631	-0.442025569272039	-0.50662320206224	-0.50662320206224	mouseSampleTag6
Aoki_515058	-0.35301888378495	1.78517080989738	-0.420483668640345	-0.505834128736044	-0.505834128736044	mouseSampleTag6
Aoki_751886	-0.34184015106051	1.78492713077167	-0.436205101139294	-0.503440939285933	-0.503440939285933	mouseSampleTag6
Aoki_822892	-0.350503635293602	1.7855418864853	-0.437176144929125	-0.498931053131287	-0.498931053131287	mouseSampleTag6
Aoki_160911	-0.341141335793436	1.78393212246235	-0.411039776010718	-0.515875505329098	-0.515875505329098	mouseSampleTag6
Aoki_364790	-0.344360955153594	1.78411177166825	-0.409679654300066	-0.515035581107295	-0.515035581107295	mouseSampleTag6
Aoki_544249	-0.343894452807529	1.78406909140305	-0.409506013699965	-0.51533431244778	-0.51533431244778	mouseSampleTag6
Aoki_61806	-0.330573138963807	1.7837678013562	-0.426842904186852	-0.513175879102772	-0.513175879102772	mouseSampleTag6
Aoki_777894	-0.335313126798675	1.78396173809846	-0.422230723872669	-0.513208943713559	-0.513208943713559	mouseSampleTag6
Aoki_313872	-0.334153009328042	1.78246769435474	-0.393532023910799	-0.527391330557951	-0.527391330557951	mouseSampleTag6
Aoki_695615	-0.331020052089931	1.78327163360972	-0.414053134543365	-0.51909922348821	-0.51909922348821	mouseSampleTag6
Aoki_346284	-0.327185532602323	1.78241707222663	-0.403266843995585	-0.525982347814362	-0.525982347814362	mouseSampleTag6
Aoki_473551	-0.332551226683813	1.78297368441637	-0.40527460578371	-0.522573925974426	-0.522573925974426	mouseSampleTag6
Aoki_335318	-0.315868547567807	1.78141514069352	-0.403486575354972	-0.531030008885372	-0.531030008885372	mouseSampleTag6
Aoki_390773	-0.31882489447965	1.78134730012635	-0.397463452202301	-0.532529476722199	-0.532529476722199	mouseSampleTag6
Aoki_456039	-0.315561783530742	1.78210443183061	-0.417625946606552	-0.524458350846657	-0.524458350846657	mouseSampleTag6
Aoki_728787	-0.318653273667895	1.78203493420744	-0.41040759904084	-0.526487030749354	-0.526487030749354	mouseSampleTag6
Aoki_705203	-0.311054864215624	1.78234521458872	-0.433127940488484	-0.519081204942304	-0.519081204942304	mouseSampleTag6
Aoki_321311	-0.298963631686114	1.78094606716021	-0.426856443656391	-0.527562995908853	-0.527562995908853	mouseSampleTag6
Aoki_783643	-0.293911793588797	1.78040423751971	-0.426103213263124	-0.530194615333895	-0.530194615333895	mouseSampleTag6
Aoki_882910	-0.294056263083185	1.78061682314862	-0.430641443306009	-0.527959558379711	-0.527959558379711	mouseSampleTag6
Aoki_45755	-0.289618993120632	1.77783429059276	-0.389099858381016	-0.549557719545554	-0.549557719545554	mouseSampleTag6
Aoki_164009	-0.286609136573506	1.77717825680047	-0.384624830021053	-0.552972145102953	-0.552972145102953	mouseSampleTag6
Aoki_342808	-0.292404357165788	1.77901033458974	-0.402597554647192	-0.542004211388379	-0.542004211388379	mouseSampleTag6
Aoki_672732	-0.301001705741771	1.77934900638621	-0.393412732692969	-0.542467283975733	-0.542467283975733	mouseSampleTag6
Aoki_69319	-0.213172987683027	1.77270229520258	-0.489585362615335	-0.53497197245211	-0.53497197245211	mouseSampleTag6
Aoki_154400	-0.214888804608705	1.77295330805839	-0.490245422542049	-0.533909540453819	-0.533909540453819	mouseSampleTag6
Aoki_873130	-0.209338373082237	1.77213021976363	-0.488008373117967	-0.537391736781714	-0.537391736781714	mouseSampleTag6
Aoki_222440	-0.211836171108736	1.77241724510716	-0.484997892820405	-0.537791590589008	-0.537791590589008	mouseSampleTag6
Aoki_323075	-0.208902355979162	1.77201028198775	-0.485409174446585	-0.538849375781	-0.538849375781	mouseSampleTag6
Aoki_135007	-0.229717863835033	1.77479221773517	-0.482459971907827	-0.531307190996155	-0.531307190996155	mouseSampleTag6
Aoki_622085	-0.229387252162845	1.77468286533302	-0.47948294802619	-0.532906332571994	-0.532906332571994	mouseSampleTag6
Aoki_298089	-0.217720526443524	1.77309713641278	-0.479084448539466	-0.538146080714893	-0.538146080714893	mouseSampleTag6
Aoki_8216	-0.221758117902679	1.77372438387508	-0.482120602396616	-0.534922831787892	-0.534922831787892	mouseSampleTag6
Aoki_653208	-0.218037735333462	1.77329087494683	-0.485470859955169	-0.5348911398291	-0.5348911398291	mouseSampleTag6
Aoki_658051	-0.267750568245736	1.77803830342027	-0.43726575847679	-0.536510988348873	-0.536510988348873	mouseSampleTag6
Aoki_724178	-0.26564568138485	1.77704915566836	-0.421818031343336	-0.544792721470089	-0.544792721470089	mouseSampleTag6
Aoki_11338	-0.252768351384154	1.77682949479316	-0.451859991644073	-0.536100575882468	-0.536100575882468	mouseSampleTag6
Aoki_222619	-0.238153265392671	1.77443916650965	-0.439413910965917	-0.548435995075532	-0.548435995075532	mouseSampleTag6
Aoki_582142	-0.251337819334367	1.77599721983015	-0.436103783045768	-0.544277808725008	-0.544277808725008	mouseSampleTag6
Aoki_39073	-0.206938046925302	1.77090378871813	-0.459425215017103	-0.552270263387863	-0.552270263387863	mouseSampleTag6
Aoki_809014	-0.212039512231851	1.77146291971485	-0.454703195766123	-0.552360105858438	-0.552360105858438	mouseSampleTag6
Aoki_325356	-0.233888809296762	1.77417964242757	-0.446344903882744	-0.546972964624034	-0.546972964624034	mouseSampleTag6
Aoki_338658	-0.227658905332617	1.77356983155067	-0.452016229759429	-0.546947348229312	-0.546947348229312	mouseSampleTag6
Aoki_705288	-0.229945218568166	1.77377027029381	-0.449293925245451	-0.547265563240096	-0.547265563240096	mouseSampleTag6
Aoki_50598	-0.223294499133582	1.77324048187947	-0.459027810500072	-0.545459086122906	-0.545459086122906	mouseSampleTag6
Aoki_401919	-0.224158569127307	1.7736584259419	-0.467700212636842	-0.540899822088875	-0.540899822088875	mouseSampleTag6
Aoki_256069	-0.300203591126101	1.78219270640085	-0.46164707814741	-0.510171018563668	-0.510171018563668	mouseSampleTag6
Aoki_534070	-0.299923855798144	1.78211019588638	-0.459068639117886	-0.511558850485176	-0.511558850485176	mouseSampleTag6
Aoki_670424	-0.300508340549816	1.78216311099201	-0.459028741297784	-0.511313014572207	-0.511313014572207	mouseSampleTag6
Aoki_29887	-0.308188339852553	1.7825508991408	-0.447102658276317	-0.513629950505963	-0.513629950505963	mouseSampleTag6
Aoki_621395	-0.307629554321133	1.78272339081488	-0.455543090323029	-0.509775373085358	-0.509775373085358	mouseSampleTag6
Aoki_203574	-0.30563760496863	1.78245388147116	-0.451870964489232	-0.512472656006648	-0.512472656006648	mouseSampleTag6
Aoki_371101	-0.303142128954231	1.78232669788379	-0.455757409315943	-0.511713579806806	-0.511713579806806	mouseSampleTag6
Aoki_193239	-0.280872778622974	1.78034633846186	-0.463275510516904	-0.518099024660993	-0.518099024660993	mouseSampleTag6
Aoki_517552	-0.283640080776604	1.78072294366729	-0.467527324454073	-0.514777769218307	-0.514777769218307	mouseSampleTag6
Aoki_650380	-0.281966611953706	1.78051277208915	-0.465630941065029	-0.516457609535209	-0.516457609535209	mouseSampleTag6
Aoki_42787	-0.292383630967953	1.78147248183399	-0.462313245910007	-0.513387802478013	-0.513387802478013	mouseSampleTag6
Aoki_734457	-0.287626743040644	1.78094947189862	-0.459895098377841	-0.516713815240068	-0.516713815240068	mouseSampleTag6
Aoki_73995	-0.289659293540902	1.78121304230492	-0.462542959554653	-0.514505394604685	-0.514505394604685	mouseSampleTag6
Aoki_236143	-0.287435343780342	1.7809979927946	-0.462729575123753	-0.515416536945252	-0.515416536945252	mouseSampleTag6
Aoki_466452	-0.292639052599681	1.78123771299494	-0.45213441893851	-0.518232120728374	-0.518232120728374	mouseSampleTag6
Aoki_570387	-0.286167647239798	1.78071577864124	-0.456538548441973	-0.519004791479736	-0.519004791479736	mouseSampleTag6
Aoki_174986	-0.242303699427157	1.77608869936631	-0.469369950034129	-0.532207524952513	-0.532207524952513	mouseSampleTag6
Aoki_665593	-0.251278427925327	1.77735951218036	-0.476605369969211	-0.524737857142912	-0.524737857142912	mouseSampleTag6
Aoki_393462	-0.247188335021473	1.77688026109713	-0.477149092261928	-0.526271416906866	-0.526271416906866	mouseSampleTag6
Aoki_583157	-0.246346606524457	1.77678044247443	-0.477260641345167	-0.526586597302404	-0.526586597302404	mouseSampleTag6
Aoki_403886	-0.245839061661428	1.77668334087486	-0.475659086612605	-0.527592596300416	-0.527592596300416	mouseSampleTag6
Aoki_510768	-0.24397920783383	1.7764601390079	-0.475889707654309	-0.528295611759882	-0.528295611759882	mouseSampleTag6
Aoki_16274	-0.254364193933586	1.77753118065408	-0.468260373935044	-0.527453306392726	-0.527453306392726	mouseSampleTag6
Aoki_472918	-0.253873449337346	1.77739793483922	-0.465447310742442	-0.529038587379718	-0.529038587379718	mouseSampleTag6
Aoki_519522	-0.257698411599419	1.77797338870468	-0.470333465024848	-0.524970756040207	-0.524970756040207	mouseSampleTag6
Aoki_372831	-0.263147861615405	1.77858349816959	-0.469753247121068	-0.522841194716559	-0.522841194716559	mouseSampleTag6
Aoki_410054	-0.260706641987395	1.77835822679935	-0.472034984669109	-0.522808300071425	-0.522808300071425	mouseSampleTag6
Aoki_129024	-0.267835377745112	1.77889182033738	-0.461173435002159	-0.524941503795052	-0.524941503795052	mouseSampleTag6
Aoki_575943	-0.267287789127682	1.77883157538873	-0.461207898616354	-0.525167943822345	-0.525167943822345	mouseSampleTag6
Aoki_477850	-0.263965787242149	1.77855029209651	-0.464649445376804	-0.524967529738779	-0.524967529738779	mouseSampleTag6
Aoki_233392	-0.266414675814939	1.77888771708925	-0.467127869861312	-0.522672585706501	-0.522672585706501	mouseSampleTag6
Aoki_699216	-0.26865739601881	1.77906558458595	-0.464272877556737	-0.523067655505203	-0.523067655505203	mouseSampleTag6
Aoki_371560	-0.272652038498491	1.77970754728167	-0.473718407467402	-0.516668550657886	-0.516668550657886	mouseSampleTag6
Aoki_349436	-0.265926319958441	1.77893134969916	-0.47142058817767	-0.520792220781524	-0.520792220781524	mouseSampleTag6
Aoki_612953	-0.267699339442827	1.77912243557709	-0.471210857909179	-0.520106119112541	-0.520106119112541	mouseSampleTag6
Aoki_505862	-0.287217578662227	1.78138385570289	-0.498055425680221	-0.498055425680221	-0.498055425680221	mouseSampleTag6
Aoki_341963	-0.287317549418737	1.78139309973389	-0.498025183438383	-0.498025183438383	-0.498025183438383	mouseSampleTag6
Aoki_738827	-0.287399150061929	1.78140064095907	-0.498000496965714	-0.498000496965714	-0.498000496965714	mouseSampleTag6
Aoki_578096	-0.286564804499542	1.78132335711785	-0.49825285087277	-0.49825285087277	-0.49825285087277	mouseSampleTag6
Aoki_71323	-0.286244303951256	1.78129356560483	-0.498349753884524	-0.498349753884524	-0.498349753884524	mouseSampleTag6
Aoki_168018	-0.28605459292927	1.78127590414615	-0.498407103738961	-0.498407103738961	-0.498407103738961	mouseSampleTag6
Aoki_219964	-0.28604529503128	1.78127503802247	-0.498409914330398	-0.498409914330398	-0.498409914330398	mouseSampleTag6
Aoki_553767	-0.282710433425858	1.78096125008235	-0.499416938885497	-0.499416938885497	-0.499416938885497	mouseSampleTag6
Aoki_758676	-0.282520374943823	1.78094317849054	-0.499474267848907	-0.499474267848907	-0.499474267848907	mouseSampleTag6
Aoki_498058	-0.283700189039774	1.78105503210543	-0.499118281021885	-0.499118281021885	-0.499118281021885	mouseSampleTag6
Aoki_783839	-0.282985712907565	1.78098738885117	-0.499333891981202	-0.499333891981202	-0.499333891981202	mouseSampleTag6
Aoki_820724	-0.283319588072217	1.78101903431433	-0.499233148747371	-0.499233148747371	-0.499233148747371	mouseSampleTag6
Aoki_431881	-0.284359527180537	1.78111720046443	-0.498919224427965	-0.498919224427965	-0.498919224427965	mouseSampleTag6
Aoki_478003	-0.284109287826821	1.78109363442382	-0.498994782199	-0.498994782199	-0.498994782199	mouseSampleTag6
Aoki_119400	-0.285031497761039	1.78118030834007	-0.49871627019301	-0.49871627019301	-0.49871627019301	mouseSampleTag6
Aoki_588871	-0.285024091800937	1.78117961419627	-0.49871850746511	-0.49871850746511	-0.49871850746511	mouseSampleTag6
Aoki_125357	-0.285233057601832	1.78119918823827	-0.498655376878812	-0.498655376878812	-0.498655376878812	mouseSampleTag6
Aoki_776091	-0.285262421818813	1.78120193684619	-0.498646505009126	-0.498646505009126	-0.498646505009126	mouseSampleTag6
Aoki_715345	-0.281897540466001	1.78088381435757	-0.49966209129719	-0.49966209129719	-0.49966209129719	mouseSampleTag6
Aoki_373386	-0.281527900893866	1.78084847985156	-0.499773526319231	-0.499773526319231	-0.499773526319231	mouseSampleTag6
Aoki_765957	-0.281620787101085	1.78085736623384	-0.499745526377586	-0.499745526377586	-0.499745526377586	mouseSampleTag6
Aoki_260306	-0.280876615627408	1.78078603549	-0.499969806620863	-0.499969806620863	-0.499969806620863	mouseSampleTag6
Aoki_38793	-0.281153756505333	1.78081263652249	-0.499886293339051	-0.499886293339051	-0.499886293339051	mouseSampleTag6
Aoki_386790	-0.281110803323089	1.78080851653948	-0.499899237738798	-0.499899237738798	-0.499899237738798	mouseSampleTag6
Aoki_34013	-0.281354789285425	1.78083190540113	-0.4998257053719	-0.4998257053719	-0.4998257053719	mouseSampleTag6
Aoki_715624	-0.281246245044885	1.78082150431772	-0.499858419757611	-0.499858419757611	-0.499858419757611	mouseSampleTag6
Aoki_394294	-0.279238485207748	1.78062792013007	-0.500463144974109	-0.500463144974109	-0.500463144974109	mouseSampleTag6
Aoki_666331	-0.279308138389975	1.78063467386902	-0.500442178493015	-0.500442178493015	-0.500442178493015	mouseSampleTag6
Aoki_368320	-0.279879604193261	1.78068998166038	-0.500270125822371	-0.500270125822371	-0.500270125822371	mouseSampleTag6
Aoki_448577	-0.280424202342729	1.78074251841547	-0.50010610535758	-0.50010610535758	-0.50010610535758	mouseSampleTag6
Aoki_202460	-0.280369180014704	1.78073721804199	-0.500122679342429	-0.500122679342429	-0.500122679342429	mouseSampleTag6
Aoki_680172	-0.280330809695724	1.78073352077184	-0.500134237025373	-0.500134237025373	-0.500134237025373	mouseSampleTag6
Aoki_127119	-0.28015535339915	1.78071660369287	-0.500187083431238	-0.500187083431238	-0.500187083431238	mouseSampleTag6
